fweatherid,fweatherdate,temperature,fcaseprovinceid,fcasedate,fvaccinationdate,fvaccinationprovinceid,proportionfullyvaccinated,ratechangecases
2100181,2020-12-01,-14.9,60,2020-12-05,2020-12-26,60,0,130.74
2100155,2020-12-01,-20.8,60,2020-12-05,2020-12-26,60,0,130.74
2200675,2020-12-01,-22,61,2020-12-05,2020-12-26,61,0,44.4025
2200105,2020-12-01,-25,61,2020-12-05,2020-12-26,61,0,44.4025
2200827,2020-12-01,-24.5,61,2020-12-05,2020-12-26,61,0,44.4025
2201022,2020-12-01,-21.7,61,2020-12-05,2020-12-26,61,0,44.4025
2201023,2020-12-01,-21,61,2020-12-05,2020-12-26,61,0,44.4025
2200675,2020-12-01,-22,61,2020-12-26,2020-12-26,61,0,44.4025
2200105,2020-12-01,-25,61,2020-12-26,2020-12-26,61,0,44.4025
2200827,2020-12-01,-24.5,61,2020-12-26,2020-12-26,61,0,44.4025
2201022,2020-12-01,-21.7,61,2020-12-26,2020-12-26,61,0,44.4025
2201023,2020-12-01,-21,61,2020-12-26,2020-12-26,61,0,44.4025
2200675,2020-12-01,-22,61,2020-12-12,2020-12-19,61,0,44.4025
2200105,2020-12-01,-25,61,2020-12-12,2020-12-19,61,0,44.4025
2200827,2020-12-01,-24.5,61,2020-12-12,2020-12-19,61,0,44.4025
2201022,2020-12-01,-21.7,61,2020-12-12,2020-12-19,61,0,44.4025
2201023,2020-12-01,-21,61,2020-12-12,2020-12-19,61,0,44.4025
2200675,2020-12-01,-22,61,2020-12-12,2020-12-26,61,0,44.4025
2200105,2020-12-01,-25,61,2020-12-12,2020-12-26,61,0,44.4025
2200827,2020-12-01,-24.5,61,2020-12-12,2020-12-26,61,0,44.4025
2201022,2020-12-01,-21.7,61,2020-12-12,2020-12-26,61,0,44.4025
2201023,2020-12-01,-21,61,2020-12-12,2020-12-26,61,0,44.4025
2200675,2020-12-01,-22,61,2020-12-26,2020-12-19,61,0,44.4025
2200105,2020-12-01,-25,61,2020-12-26,2020-12-19,61,0,44.4025
2200827,2020-12-01,-24.5,61,2020-12-26,2020-12-19,61,0,44.4025
2201022,2020-12-01,-21.7,61,2020-12-26,2020-12-19,61,0,44.4025
2201023,2020-12-01,-21,61,2020-12-26,2020-12-19,61,0,44.4025
2200675,2020-12-01,-22,61,2020-12-19,2020-12-26,61,0,44.4025
2200105,2020-12-01,-25,61,2020-12-19,2020-12-26,61,0,44.4025
2200827,2020-12-01,-24.5,61,2020-12-19,2020-12-26,61,0,44.4025
2201022,2020-12-01,-21.7,61,2020-12-19,2020-12-26,61,0,44.4025
2201023,2020-12-01,-21,61,2020-12-19,2020-12-26,61,0,44.4025
2200675,2020-12-01,-22,61,2020-12-05,2020-12-19,61,0,44.4025
2200105,2020-12-01,-25,61,2020-12-05,2020-12-19,61,0,44.4025
2200827,2020-12-01,-24.5,61,2020-12-05,2020-12-19,61,0,44.4025
2201022,2020-12-01,-21.7,61,2020-12-05,2020-12-19,61,0,44.4025
2201023,2020-12-01,-21,61,2020-12-05,2020-12-19,61,0,44.4025
2200675,2020-12-01,-22,61,2020-12-19,2020-12-19,61,0,44.4025
2200105,2020-12-01,-25,61,2020-12-19,2020-12-19,61,0,44.4025
2200827,2020-12-01,-24.5,61,2020-12-19,2020-12-19,61,0,44.4025
2201022,2020-12-01,-21.7,61,2020-12-19,2020-12-19,61,0,44.4025
2201023,2020-12-01,-21,61,2020-12-19,2020-12-19,61,0,44.4025
2300710,2020-12-01,-22.5,62,2020-12-19,2020-12-19,62,0,598.38
2300551,2020-12-01,-26.7,62,2020-12-19,2020-12-19,62,0,598.38
2300504,2020-12-01,-25.4,62,2020-12-19,2020-12-19,62,0,598.38
2300503,2020-12-01,-25.5,62,2020-12-19,2020-12-19,62,0,598.38
2300501,2020-12-01,-25.8,62,2020-12-19,2020-12-19,62,0,598.38
2300710,2020-12-01,-22.5,62,2020-12-26,2020-12-19,62,0,598.38
2300551,2020-12-01,-26.7,62,2020-12-26,2020-12-19,62,0,598.38
2300504,2020-12-01,-25.4,62,2020-12-26,2020-12-19,62,0,598.38
2300503,2020-12-01,-25.5,62,2020-12-26,2020-12-19,62,0,598.38
2300501,2020-12-01,-25.8,62,2020-12-26,2020-12-19,62,0,598.38
2300710,2020-12-01,-22.5,62,2020-12-05,2020-12-19,62,0,598.38
2300551,2020-12-01,-26.7,62,2020-12-05,2020-12-19,62,0,598.38
2300504,2020-12-01,-25.4,62,2020-12-05,2020-12-19,62,0,598.38
2300503,2020-12-01,-25.5,62,2020-12-05,2020-12-19,62,0,598.38
2300501,2020-12-01,-25.8,62,2020-12-05,2020-12-19,62,0,598.38
2300710,2020-12-01,-22.5,62,2020-12-12,2020-12-26,62,0,598.38
2300551,2020-12-01,-26.7,62,2020-12-12,2020-12-26,62,0,598.38
2300504,2020-12-01,-25.4,62,2020-12-12,2020-12-26,62,0,598.38
2300503,2020-12-01,-25.5,62,2020-12-12,2020-12-26,62,0,598.38
2300501,2020-12-01,-25.8,62,2020-12-12,2020-12-26,62,0,598.38
2300710,2020-12-01,-22.5,62,2020-12-05,2020-12-26,62,0,598.38
2300551,2020-12-01,-26.7,62,2020-12-05,2020-12-26,62,0,598.38
2300504,2020-12-01,-25.4,62,2020-12-05,2020-12-26,62,0,598.38
2300503,2020-12-01,-25.5,62,2020-12-05,2020-12-26,62,0,598.38
2300501,2020-12-01,-25.8,62,2020-12-05,2020-12-26,62,0,598.38
2300710,2020-12-01,-22.5,62,2020-12-12,2020-12-19,62,0,598.38
2300551,2020-12-01,-26.7,62,2020-12-12,2020-12-19,62,0,598.38
2300504,2020-12-01,-25.4,62,2020-12-12,2020-12-19,62,0,598.38
2300503,2020-12-01,-25.5,62,2020-12-12,2020-12-19,62,0,598.38
2300501,2020-12-01,-25.8,62,2020-12-12,2020-12-19,62,0,598.38
2300710,2020-12-01,-22.5,62,2020-12-19,2020-12-26,62,0,598.38
2300551,2020-12-01,-26.7,62,2020-12-19,2020-12-26,62,0,598.38
2300504,2020-12-01,-25.4,62,2020-12-19,2020-12-26,62,0,598.38
2300503,2020-12-01,-25.5,62,2020-12-19,2020-12-26,62,0,598.38
2300501,2020-12-01,-25.8,62,2020-12-19,2020-12-26,62,0,598.38
2300710,2020-12-01,-22.5,62,2020-12-26,2020-12-26,62,0,598.38
2300551,2020-12-01,-26.7,62,2020-12-26,2020-12-26,62,0,598.38
2300504,2020-12-01,-25.4,62,2020-12-26,2020-12-26,62,0,598.38
2300503,2020-12-01,-25.5,62,2020-12-26,2020-12-26,62,0,598.38
2300501,2020-12-01,-25.8,62,2020-12-26,2020-12-26,62,0,598.38
8400812,2021-01-01,-4.2,10,2021-01-02,2021-01-09,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-02,2021-01-09,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-02,2021-01-09,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-02,2021-01-09,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-02,2021-01-09,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-16,2021-01-30,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-16,2021-01-30,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-16,2021-01-30,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-16,2021-01-30,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-16,2021-01-30,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-09,2021-01-09,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-09,2021-01-09,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-09,2021-01-09,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-09,2021-01-09,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-09,2021-01-09,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-09,2021-01-23,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-09,2021-01-23,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-09,2021-01-23,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-09,2021-01-23,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-09,2021-01-23,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-09,2021-01-02,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-09,2021-01-02,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-09,2021-01-02,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-09,2021-01-02,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-09,2021-01-02,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-09,2021-01-16,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-09,2021-01-16,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-09,2021-01-16,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-09,2021-01-16,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-09,2021-01-16,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-09,2021-01-30,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-09,2021-01-30,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-09,2021-01-30,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-09,2021-01-30,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-09,2021-01-30,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-23,2021-01-09,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-23,2021-01-09,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-23,2021-01-09,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-23,2021-01-09,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-23,2021-01-09,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-23,2021-01-23,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-23,2021-01-23,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-23,2021-01-23,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-23,2021-01-23,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-23,2021-01-23,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-30,2021-01-30,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-30,2021-01-30,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-30,2021-01-30,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-30,2021-01-30,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-30,2021-01-30,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-30,2021-01-16,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-30,2021-01-16,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-30,2021-01-16,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-30,2021-01-16,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-30,2021-01-16,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-30,2021-01-02,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-30,2021-01-02,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-30,2021-01-02,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-30,2021-01-02,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-30,2021-01-02,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-30,2021-01-23,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-30,2021-01-23,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-30,2021-01-23,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-30,2021-01-23,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-30,2021-01-23,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-30,2021-01-09,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-30,2021-01-09,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-30,2021-01-09,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-30,2021-01-09,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-30,2021-01-09,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-23,2021-01-30,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-23,2021-01-30,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-23,2021-01-30,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-23,2021-01-30,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-23,2021-01-30,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-23,2021-01-16,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-23,2021-01-16,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-23,2021-01-16,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-23,2021-01-16,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-23,2021-01-16,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-23,2021-01-02,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-23,2021-01-02,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-23,2021-01-02,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-23,2021-01-02,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-23,2021-01-02,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-16,2021-01-02,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-16,2021-01-02,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-16,2021-01-02,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-16,2021-01-02,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-16,2021-01-02,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-16,2021-01-23,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-16,2021-01-23,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-16,2021-01-23,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-16,2021-01-23,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-16,2021-01-23,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-16,2021-01-09,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-16,2021-01-09,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-16,2021-01-09,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-16,2021-01-09,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-16,2021-01-09,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-02,2021-01-30,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-02,2021-01-30,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-02,2021-01-30,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-02,2021-01-30,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-02,2021-01-30,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-02,2021-01-16,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-02,2021-01-16,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-02,2021-01-16,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-02,2021-01-16,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-02,2021-01-16,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-02,2021-01-02,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-02,2021-01-02,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-02,2021-01-02,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-02,2021-01-02,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-02,2021-01-02,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-02,2021-01-23,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-02,2021-01-23,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-02,2021-01-23,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-02,2021-01-23,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-02,2021-01-23,10,0.26,75.404
8400812,2021-01-01,-4.2,10,2021-01-16,2021-01-16,10,0.26,75.404
8401300,2021-01-01,-2.1,10,2021-01-16,2021-01-16,10,0.26,75.404
8401298,2021-01-01,-2.4,10,2021-01-16,2021-01-16,10,0.26,75.404
8401295,2021-01-01,-3.4,10,2021-01-16,2021-01-16,10,0.26,75.404
8400601,2021-01-01,-1,10,2021-01-16,2021-01-16,10,0.26,75.404
8300301,2021-01-01,-3.3,11,2021-01-02,2021-01-16,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-02,2021-01-16,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-02,2021-01-16,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-02,2021-01-16,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-02,2021-01-16,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-02,2021-01-09,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-02,2021-01-09,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-02,2021-01-09,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-02,2021-01-09,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-02,2021-01-09,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-02,2021-01-23,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-02,2021-01-23,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-02,2021-01-23,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-02,2021-01-23,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-02,2021-01-23,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-02,2021-01-30,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-02,2021-01-30,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-02,2021-01-30,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-02,2021-01-30,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-02,2021-01-30,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-16,2021-01-02,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-16,2021-01-02,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-16,2021-01-02,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-16,2021-01-02,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-16,2021-01-02,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-16,2021-01-16,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-16,2021-01-16,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-16,2021-01-16,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-16,2021-01-16,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-16,2021-01-16,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-16,2021-01-09,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-16,2021-01-09,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-16,2021-01-09,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-16,2021-01-09,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-16,2021-01-09,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-16,2021-01-23,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-16,2021-01-23,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-16,2021-01-23,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-16,2021-01-23,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-16,2021-01-23,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-16,2021-01-30,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-16,2021-01-30,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-16,2021-01-30,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-16,2021-01-30,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-16,2021-01-30,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-02,2021-01-02,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-02,2021-01-02,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-02,2021-01-02,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-02,2021-01-02,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-02,2021-01-02,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-23,2021-01-30,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-23,2021-01-30,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-23,2021-01-30,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-23,2021-01-30,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-23,2021-01-30,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-23,2021-01-23,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-23,2021-01-23,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-23,2021-01-23,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-23,2021-01-23,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-23,2021-01-23,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-23,2021-01-09,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-23,2021-01-09,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-23,2021-01-09,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-23,2021-01-09,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-23,2021-01-09,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-23,2021-01-16,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-23,2021-01-16,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-23,2021-01-16,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-23,2021-01-16,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-23,2021-01-16,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-23,2021-01-02,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-23,2021-01-02,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-23,2021-01-02,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-23,2021-01-02,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-23,2021-01-02,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-09,2021-01-30,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-09,2021-01-30,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-09,2021-01-30,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-09,2021-01-30,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-09,2021-01-30,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-09,2021-01-23,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-09,2021-01-23,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-09,2021-01-23,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-09,2021-01-23,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-09,2021-01-23,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-09,2021-01-09,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-09,2021-01-09,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-09,2021-01-09,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-09,2021-01-09,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-09,2021-01-09,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-09,2021-01-16,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-09,2021-01-16,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-09,2021-01-16,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-09,2021-01-16,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-09,2021-01-16,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-09,2021-01-02,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-09,2021-01-02,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-09,2021-01-02,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-09,2021-01-02,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-09,2021-01-02,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-30,2021-01-30,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-30,2021-01-30,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-30,2021-01-30,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-30,2021-01-30,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-30,2021-01-30,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-30,2021-01-23,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-30,2021-01-23,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-30,2021-01-23,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-30,2021-01-23,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-30,2021-01-23,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-30,2021-01-09,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-30,2021-01-09,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-30,2021-01-09,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-30,2021-01-09,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-30,2021-01-09,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-30,2021-01-16,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-30,2021-01-16,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-30,2021-01-16,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-30,2021-01-16,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-30,2021-01-16,11,0.72,61.636
8300301,2021-01-01,-3.3,11,2021-01-30,2021-01-02,11,0.72,61.636
8300596,2021-01-01,-4.3,11,2021-01-30,2021-01-02,11,0.72,61.636
8300590,2021-01-01,-2.5,11,2021-01-30,2021-01-02,11,0.72,61.636
8300562,2021-01-01,-2.6,11,2021-01-30,2021-01-02,11,0.72,61.636
8300497,2021-01-01,-2.8,11,2021-01-30,2021-01-02,11,0.72,61.636
8200255,2021-01-01,0.5,12,2021-01-02,2021-01-02,12,0.18,151.354
8200774,2021-01-01,-1.9,12,2021-01-02,2021-01-02,12,0.18,151.354
8200604,2021-01-01,0.2,12,2021-01-02,2021-01-02,12,0.18,151.354
8200574,2021-01-01,-2.1,12,2021-01-02,2021-01-02,12,0.18,151.354
